# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
     10664   -1.7257560456e+01    2.1199952379e-01    9.6883168699e+02    9.6900000000e+02    2.5000000000e-02   -1.7271601016e+01    9.9146815249e-01    9.9690402477e-01
     10665   -1.7275523282e+01    2.1307680945e-01    9.6697539325e+02    9.6700000000e+02    7.5000000000e-02   -1.7269533923e+01    9.8848100928e-01    1.0000000000e+00
     10666   -1.7258940643e+01    1.8134639870e-01    9.6697009914e+02    9.6700000000e+02    0.0000000000e+00   -1.7269533481e+01    9.8862979105e-01    9.9896587384e-01
     10667   -1.7242508365e+01    1.9231714301e-01    9.6681811144e+02    9.6700000000e+02    2.5000000000e-02   -1.7269534725e+01    9.8831072384e-01    1.0000000000e+00
     10668   -1.7237775888e+01    1.6960055570e-01    9.6869456794e+02    9.6900000000e+02    5.0000000000e-02   -1.7271600529e+01    9.8950963425e-01    9.9793601651e-01
     10669   -1.7240793817e+01    2.3032529415e-01    9.6670423221e+02    9.6700000000e+02    5.0000000000e-02   -1.7269532558e+01    9.9131753938e-01    9.9896587384e-01
     10670   -1.7239310854e+01    2.3627553833e-01    9.6770175214e+02    9.6800000000e+02    5.0000000000e-02   -1.7270563853e+01    9.8548139274e-01    9.9690082645e-01
     10671   -1.7257191749e+01    2.6192027923e-01    9.6481675707e+02    9.6500000000e+02    5.0000000000e-02   -1.7267457853e+01    9.9031553945e-01    9.9481865285e-01
     10672   -1.7258389582e+01    2.1931627634e-01    9.5997275873e+02    9.6000000000e+02    1.2500000000e-01   -1.7262260883e+01    9.8745434024e-01    1.0000000000e+00
     10673   -1.7249322572e+01    1.3975712490e-01    9.6090730566e+02    9.6100000000e+02    2.5000000000e-02   -1.7263301532e+01    9.9134790832e-01    1.0000000000e+00
     10674   -1.7283309410e+01    2.1843079626e-01    9.6201497707e+02    9.6200000000e+02    2.5000000000e-02   -1.7264341211e+01    9.8717475316e-01    9.9896049896e-01
     10675   -1.7280589400e+01    1.9983679376e-01    9.6315869753e+02    9.6300000000e+02    5.0000000000e-02   -1.7265378959e+01    9.8865425418e-01    9.9896157840e-01
     10676   -1.7274240083e+01    2.1367678389e-01    9.6310886578e+02    9.6300000000e+02    2.5000000000e-02   -1.7265380933e+01    9.9033703791e-01    1.0000000000e+00
     10677   -1.7287322705e+01    3.1699388439e-01    9.6611113396e+02    9.6600000000e+02    7.5000000000e-02   -1.7268493073e+01    9.8845184637e-01    9.9792960663e-01
     10678   -1.7280110514e+01    2.0698428655e-01    9.6414946094e+02    9.6400000000e+02    5.0000000000e-02   -1.7266421657e+01    9.8748379486e-01    9.9792531120e-01
     10679   -1.7282485810e+01    1.8594768843e-01    9.6415154209e+02    9.6400000000e+02    2.5000000000e-02   -1.7266424005e+01    9.8982991732e-01    9.9792531120e-01
     10680   -1.7261749142e+01    2.2671116265e-01    9.6206890555e+02    9.6200000000e+02    5.0000000000e-02   -1.7264348834e+01    9.8671252187e-01    1.0000000000e+00
     10681   -1.7269491693e+01    2.0863317664e-01    9.6200410835e+02    9.6200000000e+02    0.0000000000e+00   -1.7264350728e+01    9.9050463305e-01    9.9792099792e-01
     10682   -1.7249907331e+01    1.9376489990e-01    9.6096769655e+02    9.6100000000e+02    5.0000000000e-02   -1.7263310638e+01    9.9024506722e-01    9.9687825182e-01
     10683   -1.7259739796e+01    2.0883188338e-01    9.5993836727e+02    9.6000000000e+02    7.5000000000e-02   -1.7262270190e+01    9.9277941469e-01    1.0000000000e+00
     10684   -1.7263776368e+01    1.9012313617e-01    9.6097902874e+02    9.6100000000e+02    2.5000000000e-02   -1.7263310156e+01    9.8720209948e-01    1.0000000000e+00
     10685   -1.7266906492e+01    1.6248842686e-01    9.6299888109e+02    9.6300000000e+02    5.0000000000e-02   -1.7265388922e+01    9.9019289601e-01    9.9896157840e-01
     10686   -1.7254235233e+01    1.7005037322e-01    9.6195887057e+02    9.6200000000e+02    2.5000000000e-02   -1.7264350102e+01    9.9164097002e-01    9.9896049896e-01
     10687   -1.7273471511e+01    1.8892208882e-01    9.6100016594e+02    9.6100000000e+02    2.5000000000e-02   -1.7263310495e+01    9.8342791206e-01    9.9895941727e-01
     10688   -1.7270554936e+01    1.7676030394e-01    9.6208181654e+02    9.6200000000e+02    5.0000000000e-02   -1.7264349784e+01    9.8930479298e-01    9.9688149688e-01
     10689   -1.7285544219e+01    1.9919357811e-01    9.6015548366e+02    9.6000000000e+02    5.0000000000e-02   -1.7262269667e+01    9.8825593057e-01    9.9895833333e-01
     10690   -1.7298071741e+01    1.9568002242e-01    9.6126846574e+02    9.6100000000e+02    5.0000000000e-02   -1.7263311567e+01    9.8911607306e-01    1.0000000000e+00
     10691   -1.7283695417e+01    1.4527712900e-01    9.6224824918e+02    9.6200000000e+02    2.5000000000e-02   -1.7264353788e+01    9.8863269942e-01    9.9792099792e-01
     10692   -1.7279634336e+01    1.5118330828e-01    9.6216730366e+02    9.6200000000e+02    5.0000000000e-02   -1.7264357140e+01    9.8936557950e-01    9.9896049896e-01
     10693   -1.7270059050e+01    1.5741174646e-01    9.6212273870e+02    9.6200000000e+02    2.5000000000e-02   -1.7264359145e+01    9.8726933503e-01    9.9792099792e-01
     10694   -1.7256548467e+01    2.0287974026e-01    9.6397924632e+02    9.6400000000e+02    1.0000000000e-01   -1.7266437613e+01    9.8963059753e-01    1.0000000000e+00
     10695   -1.7282134036e+01    1.6379084602e-01    9.6501128031e+02    9.6500000000e+02    2.5000000000e-02   -1.7267475148e+01    9.8961606839e-01    9.9792746114e-01
     10696   -1.7280768153e+01    1.9026948947e-01    9.6414127515e+02    9.6400000000e+02    5.0000000000e-02   -1.7266437805e+01    9.9085631261e-01    1.0000000000e+00
     10697   -1.7275272043e+01    1.4617779286e-01    9.6807440096e+02    9.6800000000e+02    1.0000000000e-01   -1.7270580455e+01    9.9115421325e-01    1.0000000000e+00
     10698   -1.7273836968e+01    1.5650501134e-01    9.7001843000e+02    9.7000000000e+02    5.0000000000e-02   -1.7272646169e+01    9.8849677560e-01    9.9793814433e-01
     10699   -1.7280980720e+01    1.7061533865e-01    9.6806359004e+02    9.6800000000e+02    5.0000000000e-02   -1.7270583400e+01    9.8900587442e-01    9.9793388430e-01
     10700   -1.7291120661e+01    1.9804261491e-01    9.6715557626e+02    9.6700000000e+02    5.0000000000e-02   -1.7269550889e+01    9.9138621211e-01    9.9896587384e-01
     10701   -1.7282646487e+01    1.6577408108e-01    9.6815845002e+02    9.6800000000e+02    5.0000000000e-02   -1.7270586229e+01    9.9082392973e-01    9.9793388430e-01
     10702   -1.7284823487e+01    1.7485744492e-01    9.6913185024e+02    9.6900000000e+02    7.5000000000e-02   -1.7271621451e+01    9.8975762299e-01    9.9896800826e-01
     10703   -1.7271664938e+01    1.4602120516e-01    9.6906130800e+02    9.6900000000e+02    2.5000000000e-02   -1.7271623354e+01    9.8919832439e-01    1.0000000000e+00
     10704   -1.7269636950e+01    1.7096407181e-01    9.6998097770e+02    9.7000000000e+02    2.5000000000e-02   -1.7272656921e+01    9.8916105426e-01    9.9896907216e-01
     10705   -1.7291372607e+01    2.0062911285e-01    9.7206155634e+02    9.7200000000e+02    5.0000000000e-02   -1.7274717530e+01    9.8698294385e-01    9.9897119342e-01
     10706   -1.7273464657e+01    2.2341218612e-01    9.7206994900e+02    9.7200000000e+02    2.5000000000e-02   -1.7274718216e+01    9.8873580988e-01    9.9794238683e-01
     10707   -1.7269053311e+01    1.8531784518e-01    9.7197188168e+02    9.7200000000e+02    5.0000000000e-02   -1.7274720935e+01    9.8752117909e-01    1.0000000000e+00
     10708   -1.7283314001e+01    1.8722454164e-01    9.7200652174e+02    9.7200000000e+02    0.0000000000e+00   -1.7274721978e+01    9.8265105352e-01    1.0000000000e+00
     10709   -1.7267312420e+01    1.6524195461e-01    9.7398060285e+02    9.7400000000e+02    2.5000000000e-02   -1.7276778109e+01    9.8808693386e-01    9.9897330595e-01
     10710   -1.7246685130e+01    5.3571299360e-01    9.7579149267e+02    9.7600000000e+02    7.5000000000e-02   -1.7278831356e+01    9.8533649373e-01    1.0000000000e+00
     10711   -1.7251973633e+01    1.7703335160e-01    9.7570224259e+02    9.7600000000e+02    0.0000000000e+00   -1.7278831824e+01    9.8886412080e-01    9.9897540984e-01
     10712   -1.7277692261e+01    1.9941358104e-01    9.7587373789e+02    9.7600000000e+02    2.5000000000e-02   -1.7278830364e+01    9.8584900687e-01    1.0000000000e+00
     10713   -1.7283109825e+01    2.1402464032e-01    9.7600712323e+02    9.7600000000e+02    0.0000000000e+00   -1.7278829400e+01    9.8761663827e-01    9.9897540984e-01
     10714   -1.7258413225e+01    2.0619047988e-01    9.7591588541e+02    9.7600000000e+02    2.5000000000e-02   -1.7278830838e+01    9.8948059116e-01    1.0000000000e+00
     10715   -1.7271186308e+01    2.2314346629e-01    9.7785395286e+02    9.7800000000e+02    5.0000000000e-02   -1.7280879865e+01    9.8936604207e-01    9.9591002045e-01
     10716   -1.7250515028e+01    2.1234717356e-01    9.7385027707e+02    9.7400000000e+02    1.0000000000e-01   -1.7276781135e+01    9.9226766148e-01    1.0000000000e+00
     10717   -1.7259700471e+01    2.0686683673e-01    9.7477549924e+02    9.7500000000e+02    2.5000000000e-02   -1.7277808132e+01    9.8900516898e-01    9.9897435897e-01
     10718   -1.7252718806e+01    1.6506420418e-01    9.7480368059e+02    9.7500000000e+02    2.5000000000e-02   -1.7277807031e+01    9.8850726315e-01    9.9897435897e-01
     10719   -1.7279994338e+01    2.0511452225e-01    9.7488759693e+02    9.7500000000e+02    2.5000000000e-02   -1.7277806788e+01    9.8969717586e-01    9.9897435897e-01
     10720   -1.7249396570e+01    2.9977086875e-01    9.7387606161e+02    9.7400000000e+02    2.5000000000e-02   -1.7276779726e+01    9.8940460391e-01    1.0000000000e+00
     10721   -1.7257215584e+01    1.7824691246e-01    9.7376493510e+02    9.7400000000e+02    0.0000000000e+00   -1.7276781378e+01    9.9101749828e-01    9.9897330595e-01
     10722   -1.7251685075e+01    2.5244349952e-01    9.7477728898e+02    9.7500000000e+02    5.0000000000e-02   -1.7277806340e+01    9.8860310455e-01    9.9692307692e-01
     10723   -1.7271214470e+01    3.0242900584e-01    9.7386282479e+02    9.7400000000e+02    7.5000000000e-02   -1.7276779698e+01    9.8835446502e-01    9.9794661191e-01
     10724   -1.7264113462e+01    2.6506938243e-01    9.7490527717e+02    9.7500000000e+02    7.5000000000e-02   -1.7277804875e+01    9.8731089765e-01    1.0000000000e+00
     10725   -1.7270105871e+01    2.3313818557e-01    9.7687234791e+02    9.7700000000e+02    5.0000000000e-02   -1.7279854888e+01    9.9027157407e-01    9.9795291709e-01
     10726   -1.7258178908e+01    2.0110983474e-01    9.7585590160e+02    9.7600000000e+02    5.0000000000e-02   -1.7278830991e+01    9.8920406179e-01    9.9795081967e-01
     10727   -1.7281269402e+01    2.6128085043e-01    9.7690518084e+02    9.7700000000e+02    5.0000000000e-02   -1.7279855785e+01    9.8786542273e-01    9.9795291709e-01
     10728   -1.7300888725e+01    2.5760959430e-01    9.7710854967e+02    9.7700000000e+02    2.5000000000e-02   -1.7279855400e+01    9.9003979545e-01    9.9692937564e-01
     10729   -1.7287085757e+01    1.8104491029e-01    9.7515906651e+02    9.7500000000e+02    7.5000000000e-02   -1.7277807989e+01    9.8986622402e-01    9.9794871795e-01
     10730   -1.7288690084e+01    2.4047527931e-01    9.7311599611e+02    9.7300000000e+02    5.0000000000e-02   -1.7275758199e+01    9.8923674210e-01    1.0000000000e+00
     10731   -1.7285270620e+01    1.7510210672e-01    9.7508644920e+02    9.7500000000e+02    5.0000000000e-02   -1.7277813899e+01    9.8831501372e-01    1.0000000000e+00
     10732   -1.7267019387e+01    2.0417877302e-01    9.7596627407e+02    9.7600000000e+02    2.5000000000e-02   -1.7278841475e+01    9.9148490081e-01    9.9795081967e-01
     10733   -1.7262308594e+01    2.2313324852e-01    9.7688639083e+02    9.7700000000e+02    5.0000000000e-02   -1.7279867682e+01    9.9130398116e-01    9.9897645855e-01
     10734   -1.7268994945e+01    3.5562635692e-01    9.7683991459e+02    9.7700000000e+02    2.5000000000e-02   -1.7279868120e+01    9.8811668785e-01    9.9795291709e-01
     10735   -1.7276323401e+01    3.0694202786e-01    9.7690130010e+02    9.7700000000e+02    5.0000000000e-02   -1.7279868120e+01    9.8872479483e-01    9.9795291709e-01
     10736   -1.7269772040e+01    2.4372930215e-01    9.7693523211e+02    9.7700000000e+02    5.0000000000e-02   -1.7279868743e+01    9.8966755971e-01    1.0000000000e+00
     10737   -1.7253633756e+01    2.9122295365e-01    9.8080271869e+02    9.8100000000e+02    7.5000000000e-02   -1.7283955856e+01    9.8487041342e-01    9.9898063201e-01
     10738   -1.7251263549e+01    2.1778328853e-01    9.8366552971e+02    9.8400000000e+02    1.0000000000e-01   -1.7287009988e+01    9.8912348773e-01    9.9898373984e-01
     10739   -1.7279817593e+01    2.7911337859e-01    9.8378284420e+02    9.8400000000e+02    2.5000000000e-02   -1.7287009179e+01    9.8779398047e-01    9.9898373984e-01
     10740   -1.7254728121e+01    1.6312726690e-01    9.8380397998e+02    9.8400000000e+02    2.5000000000e-02   -1.7287008149e+01    9.8780583950e-01    9.9898373984e-01
     10741   -1.7255903879e+01    2.2305272412e-01    9.8368551462e+02    9.8400000000e+02    2.5000000000e-02   -1.7287009780e+01    9.8898043741e-01    9.9898373984e-01
     10742   -1.7256401418e+01    1.5488070799e-01    9.8370098225e+02    9.8400000000e+02    2.5000000000e-02   -1.7287009073e+01    9.8948559892e-01    9.9898373984e-01
     10743   -1.7235762799e+01    2.3647880258e-01    9.8260533029e+02    9.8300000000e+02    2.5000000000e-02   -1.7285991698e+01    9.8929571235e-01    9.9796541200e-01
     10744   -1.7249273602e+01    1.4803783940e-01    9.8059259075e+02    9.8100000000e+02    5.0000000000e-02   -1.7283954487e+01    9.8803039709e-01    1.0000000000e+00
     10745   -1.7249463453e+01    1.5832098489e-01    9.8165122033e+02    9.8200000000e+02    2.5000000000e-02   -1.7284970862e+01    9.8693931536e-01    9.9694501018e-01
     10746   -1.7260904772e+01    1.4654931471e-01    9.7973628844e+02    9.8000000000e+02    7.5000000000e-02   -1.7282930911e+01    9.9047268502e-01    9.9897959184e-01
     10747   -1.7251554735e+01    1.4708091660e-01    9.7973869944e+02    9.8000000000e+02    2.5000000000e-02   -1.7282929714e+01    9.8931500165e-01    9.9897959184e-01
     10748   -1.7264202555e+01    1.5403163965e-01    9.7975450286e+02    9.8000000000e+02    2.5000000000e-02   -1.7282929583e+01    9.8997963395e-01    9.9897959184e-01
     10749   -1.7258704256e+01    1.4981074735e-01    9.7978780609e+02    9.8000000000e+02    2.5000000000e-02   -1.7282928582e+01    9.9205106417e-01    9.9897959184e-01
     10750   -1.7254618026e+01    1.8773172339e-01    9.7974434213e+02    9.8000000000e+02    2.5000000000e-02   -1.7282928758e+01    9.8992457430e-01    9.9795918367e-01
     10751   -1.7255943382e+01    2.1646589063e-01    9.7775616302e+02    9.7800000000e+02    5.0000000000e-02   -1.7280885521e+01    9.8976398992e-01    9.9693251534e-01
     10752   -1.7258116639e+01    1.7142635603e-01    9.7777248028e+02    9.7800000000e+02    5.0000000000e-02   -1.7280884805e+01    9.8983918771e-01    1.0000000000e+00
     10753   -1.7272911610e+01    2.0282193718e-01    9.7784405479e+02    9.7800000000e+02    0.0000000000e+00   -1.7280884212e+01    9.9012178637e-01    9.9795501022e-01
     10754   -1.7267314877e+01    1.7092467553e-01    9.7591994893e+02    9.7600000000e+02    5.0000000000e-02   -1.7278836739e+01    9.8960252891e-01    9.9897540984e-01
     10755   -1.7249939140e+01    1.9009974653e-01    9.7582176124e+02    9.7600000000e+02    2.5000000000e-02   -1.7278837726e+01    9.9072216033e-01    1.0000000000e+00
     10756   -1.7254414747e+01    2.0262921345e-01    9.7871354164e+02    9.7900000000e+02    7.5000000000e-02   -1.7281907248e+01    9.8985582254e-01    9.9897854954e-01
     10757   -1.7245024357e+01    2.1604291167e-01    9.8264717808e+02    9.8300000000e+02    1.0000000000e-01   -1.7285983574e+01    9.9110750355e-01    9.9898270600e-01
     10758   -1.7238746216e+01    2.3350311238e-01    9.8157512882e+02    9.8200000000e+02    2.5000000000e-02   -1.7284965028e+01    9.8471461679e-01    9.9694501018e-01
     10759   -1.7263763394e+01    2.9269762288e-01    9.8169143233e+02    9.8200000000e+02    7.5000000000e-02   -1.7284963420e+01    9.8962260474e-01    1.0000000000e+00
     10760   -1.7269166286e+01    2.0572840958e-01    9.8179870901e+02    9.8200000000e+02    0.0000000000e+00   -1.7284961229e+01    9.8898400520e-01    9.9592668024e-01
     10761   -1.7258236427e+01    1.6059073838e-01    9.7982339920e+02    9.8000000000e+02    7.5000000000e-02   -1.7282922628e+01    9.8772346919e-01    1.0000000000e+00
     10762   -1.7263650395e+01    1.8640997265e-01    9.7978025259e+02    9.8000000000e+02    0.0000000000e+00   -1.7282923266e+01    9.8913128949e-01    9.9897959184e-01
     10763   -1.7242166398e+01    2.3620327104e-01    9.7970977139e+02    9.8000000000e+02    0.0000000000e+00   -1.7282922888e+01    9.8873123594e-01    9.9897959184e-01
     10764   -1.7263392605e+01    1.7351179803e-01    9.8168615920e+02    9.8200000000e+02    5.0000000000e-02   -1.7284961750e+01    9.8817618986e-01    1.0000000000e+00
     10765   -1.7260436185e+01    2.1832068349e-01    9.8176832184e+02    9.8200000000e+02    0.0000000000e+00   -1.7284959877e+01    9.8621344357e-01    9.9796334012e-01
